1.053806e-02 -2.368410e+00 1.053806e-02 -6.410227e+00 1.053806e-02 -3.205113e+00 
1.054806e-02 -2.973777e+00 1.054806e-02 -6.410431e+00 1.054806e-02 -3.205216e+00 
1.055087e-02 -3.142117e+00 1.055087e-02 -6.410161e+00 1.055087e-02 -3.205201e+00 
1.055217e-02 -3.219519e+00 1.055217e-02 -6.410189e+00 1.055217e-02 -3.205555e+00 
1.055289e-02 -3.262461e+00 1.055289e-02 -6.409742e+00 1.055289e-02 -3.205515e+00 
1.055324e-02 -3.282983e+00 1.055324e-02 -6.409734e+00 1.055324e-02 -3.205570e+00 
1.055367e-02 -3.308808e+00 1.055367e-02 -6.409190e+00 1.055367e-02 -3.205344e+00 
1.055421e-02 -3.340860e+00 1.055421e-02 -6.408354e+00 1.055421e-02 -3.204950e+00 
1.055469e-02 -3.368999e+00 1.055469e-02 -6.404110e+00 1.055469e-02 -3.202836e+00 
1.055529e-02 -3.404344e+00 1.055529e-02 -6.396912e+00 1.055529e-02 -3.199240e+00 
1.055608e-02 -3.451100e+00 1.055608e-02 -6.386828e+00 1.055608e-02 -3.194198e+00 
1.055717e-02 -3.515161e+00 1.055717e-02 -6.373122e+00 1.055717e-02 -3.187345e+00 
1.055904e-02 -3.625157e+00 1.055904e-02 -6.348314e+00 1.055904e-02 -3.174941e+00 
1.056279e-02 -3.843625e+00 1.056279e-02 -6.295285e+00 1.056279e-02 -3.148427e+00 
1.057029e-02 -4.274045e+00 1.057029e-02 -6.128799e+00 1.057029e-02 -3.065185e+00 
1.057466e-02 -4.520607e+00 1.057466e-02 -4.736374e+00 1.057466e-02 -2.368975e+00 
1.057656e-02 -4.626906e+00 1.057656e-02 -3.828598e+00 1.057656e-02 -1.915089e+00 
1.057839e-02 -4.728866e+00 1.057839e-02 -2.979671e+00 1.057839e-02 -1.490627e+00 
1.058052e-02 -4.846344e+00 1.058052e-02 -1.963577e+00 1.058052e-02 -9.825822e-01 
1.058408e-02 -5.040471e+00 1.058408e-02 -2.968801e-01 1.058408e-02 -1.492368e-01 
1.058919e-02 -5.315021e+00 1.058919e-02 2.138765e+00 1.058919e-02 1.068581e+00 
1.059589e-02 -5.666943e+00 1.059589e-02 5.326995e+00 1.059589e-02 2.662689e+00 
1.059832e-02 -5.792026e+00 1.059832e-02 6.099560e+00 1.059832e-02 3.048970e+00 
1.060051e-02 -5.903673e+00 1.060051e-02 6.185803e+00 1.060051e-02 3.092092e+00 
1.060253e-02 -6.005679e+00 1.060253e-02 6.232703e+00 1.060253e-02 3.115542e+00 
1.060571e-02 -6.164415e+00 1.060571e-02 6.288430e+00 1.060571e-02 3.143405e+00 
1.061208e-02 -6.474426e+00 1.061208e-02 6.379635e+00 1.061208e-02 3.189007e+00 
1.061539e-02 -6.631311e+00 1.061539e-02 6.409196e+00 1.061539e-02 3.203788e+00 
1.061904e-02 -6.801168e+00 1.061904e-02 6.410311e+00 1.061904e-02 3.204345e+00 
1.062173e-02 -6.924242e+00 1.062173e-02 6.410214e+00 1.062173e-02 3.204297e+00 
1.062469e-02 -7.057267e+00 1.062469e-02 6.410436e+00 1.062469e-02 3.204408e+00 
1.063025e-02 -7.300371e+00 1.063025e-02 6.410246e+00 1.063025e-02 3.204313e+00 
1.063867e-02 -7.651468e+00 1.063867e-02 6.410447e+00 1.063867e-02 3.204413e+00 
1.064867e-02 -8.040650e+00 1.064867e-02 6.410246e+00 1.064867e-02 3.204313e+00 
1.065867e-02 -8.398099e+00 1.065867e-02 6.410447e+00 1.065867e-02 3.204413e+00 
1.066867e-02 -8.722405e+00 1.066867e-02 6.410246e+00 1.066867e-02 3.204313e+00 
1.067867e-02 -9.012288e+00 1.067867e-02 6.410447e+00 1.067867e-02 3.204413e+00 
1.068867e-02 -9.266603e+00 1.068867e-02 6.410246e+00 1.068867e-02 3.204313e+00 
1.069867e-02 -9.484347e+00 1.069867e-02 6.410446e+00 1.069867e-02 3.204413e+00 
1.070867e-02 -9.664660e+00 1.070867e-02 6.410247e+00 1.070867e-02 3.204313e+00 
1.071867e-02 -9.806832e+00 1.071867e-02 6.410446e+00 1.071867e-02 3.204413e+00 
1.072867e-02 -9.910300e+00 1.072867e-02 6.410247e+00 1.072867e-02 3.204313e+00 
1.073867e-02 -9.974657e+00 1.073867e-02 6.410446e+00 1.073867e-02 3.204413e+00 
1.074867e-02 -9.999649e+00 1.074867e-02 6.410247e+00 1.074867e-02 3.204313e+00 
1.075867e-02 -9.985177e+00 1.075867e-02 6.410446e+00 1.075867e-02 3.204413e+00 
1.076867e-02 -9.931297e+00 1.076867e-02 6.410247e+00 1.076867e-02 3.204313e+00 
1.077867e-02 -9.838224e+00 1.077867e-02 6.410446e+00 1.077867e-02 3.204413e+00 
1.078867e-02 -9.706323e+00 1.078867e-02 6.410247e+00 1.078867e-02 3.204313e+00 
1.079867e-02 -9.536116e+00 1.079867e-02 6.410446e+00 1.079867e-02 3.204413e+00 
1.080867e-02 -9.328275e+00 1.080867e-02 6.410247e+00 1.080867e-02 3.204313e+00 
1.081867e-02 -9.083619e+00 1.081867e-02 6.410446e+00 1.081867e-02 3.204413e+00 
1.082867e-02 -8.803113e+00 1.082867e-02 6.410247e+00 1.082867e-02 3.204313e+00 
1.083867e-02 -8.487867e+00 1.083867e-02 6.410446e+00 1.083867e-02 3.204413e+00 
1.084867e-02 -8.139122e+00 1.084867e-02 6.410247e+00 1.084867e-02 3.204314e+00 
1.085867e-02 -7.758256e+00 1.085867e-02 6.410445e+00 1.085867e-02 3.204413e+00 
1.086867e-02 -7.346772e+00 1.086867e-02 6.410248e+00 1.086867e-02 3.204314e+00 
1.087867e-02 -6.906293e+00 1.087867e-02 6.410445e+00 1.087867e-02 3.204412e+00 
1.088867e-02 -6.438558e+00 1.088867e-02 6.410248e+00 1.088867e-02 3.204314e+00 
1.089867e-02 -5.945414e+00 1.089867e-02 6.410445e+00 1.089867e-02 3.204412e+00 
1.090867e-02 -5.428805e+00 1.090867e-02 6.410248e+00 1.090867e-02 3.204314e+00 
1.091867e-02 -4.890772e+00 1.091867e-02 6.410445e+00 1.091867e-02 3.204412e+00 
1.092867e-02 -4.333436e+00 1.092867e-02 6.410248e+00 1.092867e-02 3.204314e+00 
1.093867e-02 -3.758999e+00 1.093867e-02 6.410445e+00 1.093867e-02 3.204412e+00 
1.094867e-02 -3.169727e+00 1.094867e-02 6.410248e+00 1.094867e-02 3.204314e+00 
1.095867e-02 -2.567945e+00 1.095867e-02 6.410445e+00 1.095867e-02 3.204412e+00 
1.096867e-02 -1.956029e+00 1.096867e-02 6.410248e+00 1.096867e-02 3.204314e+00 
1.097867e-02 -1.336393e+00 1.097867e-02 6.410445e+00 1.097867e-02 3.204412e+00 
1.098867e-02 -7.114829e-01 1.098867e-02 6.410248e+00 1.098867e-02 3.204314e+00 
1.099867e-02 -8.376504e-02 1.099867e-02 6.410445e+00 1.099867e-02 3.204412e+00 
1.100867e-02 5.442834e-01 1.100867e-02 6.410248e+00 1.100867e-02 3.204314e+00 
1.101867e-02 1.170184e+00 1.101867e-02 6.410444e+00 1.101867e-02 3.204412e+00 
1.102867e-02 1.791466e+00 1.102867e-02 6.410249e+00 1.102867e-02 3.204314e+00 
1.103867e-02 2.405678e+00 1.103867e-02 6.410444e+00 1.103867e-02 3.204412e+00 
1.104867e-02 3.010396e+00 1.104867e-02 6.410247e+00 1.104867e-02 3.204315e+00 
1.105148e-02 3.178408e+00 1.105148e-02 6.410292e+00 1.105148e-02 3.204611e+00 
1.105291e-02 3.263762e+00 1.105291e-02 6.409721e+00 1.105291e-02 3.204721e+00 
1.105342e-02 3.293847e+00 1.105342e-02 6.409593e+00 1.105342e-02 3.204736e+00 
1.105387e-02 3.320285e+00 1.105387e-02 6.408900e+00 1.105387e-02 3.204425e+00 
1.105423e-02 3.341961e+00 1.105423e-02 6.408152e+00 1.105423e-02 3.204065e+00 
1.105463e-02 3.365288e+00 1.105463e-02 6.404298e+00 1.105463e-02 3.202145e+00 
1.105514e-02 3.395863e+00 1.105514e-02 6.397919e+00 1.105514e-02 3.198959e+00 
1.105573e-02 3.430545e+00 1.105573e-02 6.390169e+00 1.105573e-02 3.195084e+00 
1.105691e-02 3.499769e+00 1.105691e-02 6.374934e+00 1.105691e-02 3.187467e+00 
1.105818e-02 3.574584e+00 1.105818e-02 6.357606e+00 1.105818e-02 3.178803e+00 
1.106072e-02 3.723523e+00 1.106072e-02 6.321808e+00 1.106072e-02 3.160904e+00 
1.106582e-02 4.018504e+00 1.106582e-02 6.236703e+00 1.106582e-02 3.118352e+00 
1.106996e-02 4.255241e+00 1.106996e-02 6.117361e+00 1.106996e-02 3.058681e+00 
1.107271e-02 4.411012e+00 1.107271e-02 5.319712e+00 1.107271e-02 2.659856e+00 
1.107539e-02 4.561544e+00 1.107539e-02 4.024799e+00 1.107539e-02 2.012399e+00 
1.107823e-02 4.719886e+00 1.107823e-02 2.638081e+00 1.107823e-02 1.319040e+00 
1.108118e-02 4.882103e+00 1.108118e-02 1.213473e+00 1.108118e-02 6.067367e-01 
1.108706e-02 5.201474e+00 1.108706e-02 -1.653966e+00 1.108706e-02 -8.269827e-01 
1.109553e-02 5.648120e+00 1.109553e-02 -5.769874e+00 1.109553e-02 -2.884937e+00 
1.109895e-02 5.824341e+00 1.109895e-02 -6.180236e+00 1.109895e-02 -3.090118e+00 
1.110228e-02 5.993375e+00 1.110228e-02 -6.253887e+00 1.110228e-02 -3.126943e+00 
1.110613e-02 6.185219e+00 1.110613e-02 -6.317725e+00 1.110613e-02 -3.158862e+00 
1.111160e-02 6.451395e+00 1.111160e-02 -6.393438e+00 1.111160e-02 -3.196719e+00 
1.111444e-02 6.586501e+00 1.111444e-02 -6.409871e+00 1.111444e-02 -3.204935e+00 
1.111828e-02 6.766179e+00 1.111828e-02 -6.410083e+00 1.111828e-02 -3.205041e+00 
1.112117e-02 6.898867e+00 1.112117e-02 -6.410525e+00 1.112117e-02 -3.205263e+00 
1.112471e-02 7.058113e+00 1.112471e-02 -6.410162e+00 1.112471e-02 -3.205081e+00 
1.113055e-02 7.313219e+00 1.113055e-02 -6.410559e+00 1.113055e-02 -3.205280e+00 
1.114055e-02 7.727040e+00 1.114055e-02 -6.410173e+00 1.114055e-02 -3.205087e+00 
1.115055e-02 8.110365e+00 1.115055e-02 -6.410561e+00 1.115055e-02 -3.205281e+00 
1.116055e-02 8.461683e+00 1.116055e-02 -6.410175e+00 1.116055e-02 -3.205087e+00 
1.117055e-02 8.779607e+00 1.117055e-02 -6.410564e+00 1.117055e-02 -3.205282e+00 
1.118055e-02 9.062881e+00 1.118055e-02 -6.410177e+00 1.118055e-02 -3.205088e+00 
1.119055e-02 9.310388e+00 1.119055e-02 -6.410566e+00 1.119055e-02 -3.205283e+00 
1.120055e-02 9.521151e+00 1.120055e-02 -6.410178e+00 1.120055e-02 -3.205089e+00 
1.121055e-02 9.694339e+00 1.121055e-02 -6.410568e+00 1.121055e-02 -3.205284e+00 
1.122055e-02 9.829268e+00 1.122055e-02 -6.410180e+00 1.122055e-02 -3.205090e+00 
1.123055e-02 9.925405e+00 1.123055e-02 -6.410569e+00 1.123055e-02 -3.205284e+00 
1.124055e-02 9.982371e+00 1.124055e-02 -6.410180e+00 1.124055e-02 -3.205090e+00 
1.125055e-02 9.999941e+00 1.125055e-02 -6.410569e+00 1.125055e-02 -3.205284e+00 
1.126055e-02 9.978046e+00 1.126055e-02 -6.410180e+00 1.126055e-02 -3.205090e+00 
1.127055e-02 9.916772e+00 1.127055e-02 -6.410569e+00 1.127055e-02 -3.205284e+00 
1.128055e-02 9.816361e+00 1.128055e-02 -6.410179e+00 1.128055e-02 -3.205090e+00 
1.129055e-02 9.677209e+00 1.129055e-02 -6.410568e+00 1.129055e-02 -3.205284e+00 
1.130055e-02 9.499866e+00 1.130055e-02 -6.410178e+00 1.130055e-02 -3.205089e+00 
1.131055e-02 9.285031e+00 1.131055e-02 -6.410567e+00 1.131055e-02 -3.205283e+00 
1.132055e-02 9.033553e+00 1.132055e-02 -6.410177e+00 1.132055e-02 -3.205088e+00 
1.133055e-02 8.746423e+00 1.133055e-02 -6.410565e+00 1.133055e-02 -3.205282e+00 
1.134055e-02 8.424775e+00 1.134055e-02 -6.410175e+00 1.134055e-02 -3.205087e+00 
1.135055e-02 8.069878e+00 1.135055e-02 -6.410563e+00 1.135055e-02 -3.205281e+00 
1.136055e-02 7.683134e+00 1.136055e-02 -6.410172e+00 1.136055e-02 -3.205086e+00 
1.137055e-02 7.266067e+00 1.137055e-02 -6.410560e+00 1.137055e-02 -3.205280e+00 
1.138055e-02 6.820325e+00 1.138055e-02 -6.410169e+00 1.138055e-02 -3.205084e+00 
1.139055e-02 6.347665e+00 1.139055e-02 -6.410557e+00 1.139055e-02 -3.205278e+00 
1.140055e-02 5.849955e+00 1.140055e-02 -6.410166e+00 1.140055e-02 -3.205083e+00 
1.141055e-02 5.329157e+00 1.141055e-02 -6.410554e+00 1.141055e-02 -3.205277e+00 
1.142055e-02 4.787328e+00 1.142055e-02 -6.410162e+00 1.142055e-02 -3.205081e+00 
1.143055e-02 4.226605e+00 1.143055e-02 -6.410550e+00 1.143055e-02 -3.205275e+00 
1.144055e-02 3.649202e+00 1.144055e-02 -6.410158e+00 1.144055e-02 -3.205079e+00 
1.145055e-02 3.057397e+00 1.145055e-02 -6.410545e+00 1.145055e-02 -3.205273e+00 
1.146055e-02 2.453526e+00 1.146055e-02 -6.410154e+00 1.146055e-02 -3.205077e+00 
1.147055e-02 1.839972e+00 1.147055e-02 -6.410541e+00 1.147055e-02 -3.205270e+00 
1.148055e-02 1.219156e+00 1.148055e-02 -6.410149e+00 1.148055e-02 -3.205074e+00 
1.149055e-02 5.935292e-01 1.149055e-02 -6.410537e+00 1.149055e-02 -3.205268e+00 
1.150055e-02 -3.444027e-02 1.150055e-02 -6.410145e+00 1.150055e-02 -3.205072e+00 
1.151055e-02 -6.622738e-01 1.151055e-02 -6.410532e+00 1.151055e-02 -3.205266e+00 
1.152055e-02 -1.287494e+00 1.152055e-02 -6.410140e+00 1.152055e-02 -3.205070e+00 
1.153055e-02 -1.907632e+00 1.153055e-02 -6.410527e+00 1.153055e-02 -3.205264e+00 
1.154055e-02 -2.520242e+00 1.154055e-02 -6.410136e+00 1.154055e-02 -3.205068e+00 
1.154696e-02 -2.907969e+00 1.154696e-02 -6.410523e+00 1.154696e-02 -3.205262e+00 
1.155019e-02 -3.101717e+00 1.155019e-02 -6.410113e+00 1.155019e-02 -3.205092e+00 
1.155139e-02 -3.172956e+00 1.155139e-02 -6.410435e+00 1.155139e-02 -3.205454e+00 
1.155212e-02 -3.216396e+00 1.155212e-02 -6.409926e+00 1.155212e-02 -3.205409e+00 
1.155246e-02 -3.236627e+00 1.155246e-02 -6.410218e+00 1.155246e-02 -3.205650e+00 
1.155283e-02 -3.258555e+00 1.155283e-02 -6.409693e+00 1.155283e-02 -3.205477e+00 
1.155333e-02 -3.288363e+00 1.155333e-02 -6.409789e+00 1.155333e-02 -3.205609e+00 
1.155383e-02 -3.317939e+00 1.155383e-02 -6.408939e+00 1.155383e-02 -3.205228e+00 
1.155433e-02 -3.347724e+00 1.155433e-02 -6.408068e+00 1.155433e-02 -3.204810e+00 
1.155490e-02 -3.381742e+00 1.155490e-02 -6.401680e+00 1.155490e-02 -3.201623e+00 
1.155554e-02 -3.419234e+00 1.155554e-02 -6.394145e+00 1.155554e-02 -3.197856e+00 
1.155638e-02 -3.468580e+00 1.155638e-02 -6.383278e+00 1.155638e-02 -3.192423e+00 
1.155772e-02 -3.547825e+00 1.155772e-02 -6.366312e+00 1.155772e-02 -3.183940e+00 
1.156000e-02 -3.681144e+00 1.156000e-02 -6.335518e+00 1.156000e-02 -3.168544e+00 
1.156446e-02 -3.940108e+00 1.156446e-02 -6.269585e+00 1.156446e-02 -3.135578e+00 
1.157022e-02 -4.270146e+00 1.157022e-02 -6.132476e+00 1.157022e-02 -3.067023e+00 
1.157399e-02 -4.483053e+00 1.157399e-02 -5.063436e+00 1.157399e-02 -2.532505e+00 
1.157527e-02 -4.554860e+00 1.157527e-02 -4.443098e+00 1.157527e-02 -2.222338e+00 
1.157651e-02 -4.624245e+00 1.157651e-02 -3.877534e+00 1.157651e-02 -1.939557e+00 
1.157801e-02 -4.707392e+00 1.157801e-02 -3.158617e+00 1.157801e-02 -1.580100e+00 
1.157979e-02 -4.805911e+00 1.157979e-02 -2.334026e+00 1.157979e-02 -1.167806e+00 
1.158227e-02 -4.942300e+00 1.158227e-02 -1.147782e+00 1.158227e-02 -5.746863e-01 
1.158578e-02 -5.132323e+00 1.158578e-02 4.961172e-01 1.158578e-02 2.472602e-01 
1.159176e-02 -5.451457e+00 1.159176e-02 3.355492e+00 1.159176e-02 1.676942e+00 
1.159581e-02 -5.663029e+00 1.159581e-02 5.279449e+00 1.159581e-02 2.638917e+00 
1.159733e-02 -5.741561e+00 1.159733e-02 5.967420e+00 1.159733e-02 2.982900e+00 
1.159850e-02 -5.801413e+00 1.159850e-02 6.109427e+00 1.159850e-02 3.053904e+00 
1.159976e-02 -5.865426e+00 1.159976e-02 6.162851e+00 1.159976e-02 3.080616e+00 
1.160125e-02 -5.941286e+00 1.160125e-02 6.203795e+00 1.160125e-02 3.101088e+00 
1.160295e-02 -6.026726e+00 1.160295e-02 6.240807e+00 1.160295e-02 3.119594e+00 
1.160634e-02 -6.195541e+00 1.160634e-02 6.298035e+00 1.160634e-02 3.148207e+00 
1.160977e-02 -6.363163e+00 1.160977e-02 6.348639e+00 1.160977e-02 3.173510e+00 
1.161456e-02 -6.592212e+00 1.161456e-02 6.408096e+00 1.161456e-02 3.203238e+00 
1.161734e-02 -6.722765e+00 1.161734e-02 6.410117e+00 1.161734e-02 3.204248e+00 
1.162034e-02 -6.860989e+00 1.162034e-02 6.410181e+00 1.162034e-02 3.204280e+00 
1.162317e-02 -6.989396e+00 1.162317e-02 6.410427e+00 1.162317e-02 3.204403e+00 
1.162845e-02 -7.222782e+00 1.162845e-02 6.410265e+00 1.162845e-02 3.204322e+00 
1.163476e-02 -7.491118e+00 1.163476e-02 6.410435e+00 1.163476e-02 3.204407e+00 
1.164476e-02 -7.892287e+00 1.164476e-02 6.410259e+00 1.164476e-02 3.204319e+00 
1.165476e-02 -8.262310e+00 1.165476e-02 6.410434e+00 1.165476e-02 3.204407e+00 
1.166476e-02 -8.599725e+00 1.166476e-02 6.410260e+00 1.166476e-02 3.204320e+00 
1.167476e-02 -8.903201e+00 1.167476e-02 6.410433e+00 1.167476e-02 3.204406e+00 
1.168476e-02 -9.171540e+00 1.168476e-02 6.410260e+00 1.168476e-02 3.204320e+00 
1.169476e-02 -9.403683e+00 1.169476e-02 6.410432e+00 1.169476e-02 3.204406e+00 
1.170476e-02 -9.598714e+00 1.170476e-02 6.410261e+00 1.170476e-02 3.204320e+00 
1.171476e-02 -9.755863e+00 1.171476e-02 6.410432e+00 1.171476e-02 3.204406e+00 
1.172476e-02 -9.874510e+00 1.172476e-02 6.410262e+00 1.172476e-02 3.204321e+00 
1.173476e-02 -9.954187e+00 1.173476e-02 6.410431e+00 1.173476e-02 3.204405e+00 
1.174476e-02 -9.994580e+00 1.174476e-02 6.410262e+00 1.174476e-02 3.204321e+00 
1.175476e-02 -9.995528e+00 1.175476e-02 6.410430e+00 1.175476e-02 3.204405e+00 
1.176476e-02 -9.957029e+00 1.176476e-02 6.410263e+00 1.176476e-02 3.204321e+00 
1.177476e-02 -9.879234e+00 1.177476e-02 6.410429e+00 1.177476e-02 3.204405e+00 
1.178476e-02 -9.762450e+00 1.178476e-02 6.410264e+00 1.178476e-02 3.204322e+00 
1.179476e-02 -9.607138e+00 1.179476e-02 6.410429e+00 1.179476e-02 3.204404e+00 
1.180476e-02 -9.413911e+00 1.180476e-02 6.410264e+00 1.180476e-02 3.204322e+00 
